567,5
568,4
569,5
570,3
571,2
572,0
573,1
574,1
575,5
576,5
577,0
578,4
579,1
580,0
581,4
582,1
583,5
584,0
585,1
586,5
587,1
588,0
589,0
590,1
591,0
592,5
593,1
594,1
595,3
596,5
597,5
598,0
599,3
600,5
601,4
602,3
603,5
604,5
605,2
606,4
607,5
608,2
609,5
610,5
611,2
612,4
613,5
614,5
615,5
616,3
617,3
618,5
619,2
620,4
621,0
622,5
623,5
624,3
625,3
626,0
627,3
628,3
629,5
630,5
631,3
632,5
633,2
634,0
635,1
636,5
637,5
638,5
639,4
640,0
641,4
642,5
643,1
644,5
645,0
646,2
647,5
648,2
649,5
650,5
651,5
652,0
653,1
654,2
655,3
656,1
657,2
658,5
659,3
660,5
661,5
662,0
663,5
664,5
665,5
666,5
667,5
668,1
669,2
670,5
671,5
672,5
673,1
674,5
675,5
676,0
677,0
678,0
679,5
680,0
681,3
682,2
683,5
684,2
685,5
686,3
687,0
688,5
689,4
690,0
691,2
692,2
693,5
694,5
695,4
696,1
697,3
698,0
699,5
700,0
701,5
702,5
703,2
704,4
705,2
706,5
707,0
708,2
709,3
710,1
711,2
712,2
713,5
714,5
715,1
716,5
717,5
718,5
719,3
720,1
721,3
722,0
723,0
724,5
725,4
726,0
727,1
728,5
729,5
730,0
731,0
732,5
733,3
734,5
735,0
736,3
737,5
738,0
739,5
740,1
741,3
742,0
743,1
744,3
745,5
746,4
747,5
748,0
749,5
750,4
751,3
752,2
753,1
754,2
755,3
756,5
757,2
758,5
759,0
760,0
761,4
762,5
763,5
764,5
765,5
766,5
767,0
768,5
769,5
770,2
771,4
772,0
773,5
774,1
775,3
776,4
777,2
778,5
779,5
780,2
781,1
782,5
783,5
784,4
785,4
786,5
787,4
788,3
789,5
790,5
791,0
792,1
793,0
794,5
795,0
796,5
797,1
798,2
799,5
800,0
801,4
802,5
803,5
804,3
805,2
806,5
807,5
808,5
809,2
810,5
811,5
812,5
813,5
814,0
815,5
816,3
817,5
818,3
819,5
820,5
821,5
822,4
823,4
824,5
825,0
826,5
827,0
828,5
829,0
830,5
831,3
832,5
833,3
834,5
835,3
836,2
837,5
838,5
839,0
840,5
841,2
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,5
850,3
851,0
852,3
853,5
854,1
855,5
856,1
857,2
858,4
859,1
860,2
861,5
862,5
863,5
864,5
865,3
866,2
867,4
868,5
869,4
870,0
871,5
872,5
873,5
874,0
875,5
876,5
877,2
878,5
879,5
880,5
881,1
882,5
883,1
884,5
885,0
886,1
887,5
888,5
889,1
890,1
891,3
892,2
893,0
894,5
895,5
896,3
897,0
898,0
899,2
900,5
901,5
902,5
903,2
904,5
905,1
906,5
907,2
908,1
909,5
910,5
911,4
912,5
913,5
914,5
915,5
916,0
917,5
918,5
919,0
920,1
921,5
922,3
923,5
924,1
925,5
926,2
927,5
928,5
929,2
930,0
931,4
932,2
933,3
934,5
935,3
936,5
937,5
938,1
939,2
940,2
941,5
942,2
943,5
944,5
945,5
946,2
947,5
948,1
949,5
950,3
951,5
952,2
953,1
954,4
955,2
956,1
957,5
958,5
959,5
960,3
961,5
962,2
963,0
964,2
965,2
966,5
967,5
968,2
969,2
970,5
971,1
972,5
973,5
974,0
975,3
976,5
977,1
978,5
979,5
980,4
981,5
982,0
983,4
984,5
985,0
986,5
987,3
988,5
989,1
990,0
991,2
992,5
993,0
994,5
995,0
996,2
997,4
998,3
999,5
