376,5
377,5
378,3
379,3
380,5
381,5
382,5
383,2
384,5
385,5
386,3
387,5
388,5
389,5
390,0
391,5
392,3
393,4
394,5
395,4
396,5
397,5
398,5
399,5
400,0
401,5
402,0
403,5
404,3
405,0
406,5
407,2
408,1
409,1
410,5
411,5
412,5
413,5
414,1
415,5
416,5
417,5
418,1
419,4
420,5
421,5
422,5
423,5
424,5
425,5
426,5
427,2
428,5
429,5
430,3
431,5
432,5
433,5
434,1
435,0
436,5
437,0
438,5
439,5
440,3
441,5
442,5
443,5
444,5
445,0
446,0
447,5
448,1
449,5
450,5
451,0
452,5
453,3
454,5
455,5
456,0
457,5
458,2
459,5
460,2
461,5
462,2
463,5
464,5
465,5
466,5
467,4
468,1
469,5
470,1
471,5
472,4
473,1
474,5
475,5
476,5
477,5
478,5
479,4
480,5
481,1
482,5
483,5
484,5
485,1
486,5
487,5
488,5
489,5
490,5
491,5
492,5
493,3
494,5
495,5
496,5
497,5
498,5
499,1
500,0
501,4
502,5
503,5
504,5
505,5
506,5
507,5
508,5
509,2
510,5
511,0
512,2
513,3
514,5
515,1
516,3
517,1
518,1
519,5
520,1
521,0
522,4
523,1
524,5
525,5
526,5
527,5
528,5
529,3
530,3
531,1
532,0
533,4
534,5
535,5
536,0
537,5
538,1
539,0
540,0
541,5
542,2
543,5
544,5
545,5
546,5
547,2
548,4
549,5
550,5
551,5
552,5
553,5
554,0
555,2
556,1
557,5
558,5
559,4
560,5
561,1
562,5
563,5
564,3
565,5
566,5
567,5
568,4
569,5
570,5
571,2
572,5
573,5
574,1
575,0
576,5
577,5
578,5
579,1
580,5
581,5
582,5
583,5
584,1
585,1
586,5
587,5
588,0
589,5
590,1
591,5
592,0
593,3
594,1
595,5
596,3
597,4
598,0
599,4
600,1
601,5
602,5
603,3
604,1
605,5
606,4
607,5
608,5
609,5
610,5
611,2
612,5
613,5
614,5
615,5
616,3
617,5
618,2
619,4
620,4
621,5
622,5
623,5
624,5
625,3
626,5
627,3
628,5
629,5
630,5
631,3
632,4
633,5
634,0
635,5
636,5
637,2
638,3
639,4
640,0
641,4
642,5
643,1
644,4
645,4
646,4
647,5
648,4
649,0
650,5
651,5
652,5
653,1
654,4
655,3
656,2
657,5
658,5
659,5
660,2
661,5
662,0
663,3
664,5
665,5
666,5
667,5
668,5
669,4
670,5
671,5
672,1
673,2
674,5
675,2
676,1
677,0
678,0
679,5
680,4
681,5
682,3
683,5
684,0
685,5
686,3
687,5
688,5
689,5
690,0
691,5
692,5
693,5
694,2
695,4
696,5
697,5
698,5
699,5
700,0
701,3
702,5
703,0
704,4
705,4
706,5
707,5
708,5
709,5
710,5
711,5
712,5
713,5
714,5
715,1
716,5
717,5
718,5
719,5
720,3
721,5
722,3
723,0
724,5
725,3
726,5
727,1
728,5
729,5
730,5
731,5
732,5
733,5
734,5
735,3
736,3
737,5
738,5
739,5
740,5
741,2
742,5
743,0
744,5
745,5
746,4
747,5
748,5
749,5
750,4
751,3
752,2
753,5
754,2
755,3
756,5
757,5
758,3
759,0
760,0
761,5
762,5
763,5
764,2
765,5
766,5
767,3
768,5
769,5
770,2
771,4
772,4
773,5
774,5
775,5
776,5
777,2
778,5
779,5
780,5
781,5
782,5
783,5
784,5
785,5
786,1
787,4
788,5
789,5
790,5
791,5
792,5
793,5
794,0
795,3
796,5
797,5
798,5
799,5
800,5
801,2
802,5
803,5
804,1
805,5
806,5
807,4
808,5
809,2
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,3
818,5
819,5
820,5
821,5
822,1
823,5
824,5
825,5
826,4
827,0
828,5
829,0
830,5
831,5
832,2
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,0
843,5
844,5
845,5
846,0
847,5
848,5
849,5
850,4
851,5
852,3
853,5
854,1
855,5
856,5
857,5
858,5
859,1
860,5
861,5
862,2
863,5
864,5
865,5
866,5
867,5
868,3
869,4
870,1
871,5
872,5
873,5
874,2
875,2
876,3
877,3
878,5
879,5
880,5
881,5
882,5
883,2
884,5
885,0
886,1
887,5
888,5
889,5
890,1
891,5
892,3
893,0
894,5
895,5
896,5
897,0
898,5
899,1
900,5
901,2
902,5
903,5
904,5
905,5
906,5
907,0
908,1
909,2
910,5
911,5
912,5
913,5
914,5
915,5
916,2
917,1
918,5
919,0
920,1
921,0
922,0
923,5
924,5
925,5
926,2
927,5
928,5
929,2
930,5
931,5
932,2
933,5
934,5
935,5
936,5
937,5
938,5
939,2
940,5
941,5
942,2
943,5
944,5
945,5
946,5
947,5
948,2
949,5
950,5
951,5
952,5
953,2
954,4
955,2
956,5
957,4
958,3
959,5
960,5
961,4
962,5
963,2
964,1
965,3
966,5
967,5
968,5
969,2
970,5
971,5
972,5
973,5
974,0
975,3
976,4
977,4
978,5
979,5
980,5
981,5
982,5
983,5
984,5
985,3
986,2
987,5
988,3
989,5
990,5
991,4
992,5
993,5
994,5
995,0
996,5
997,4
998,5
999,5
