0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,46,1
0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,47,1
0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,48,1
0,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,49,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,1,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,2,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,3,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,4,0
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,5,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,6,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,13,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,14,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,15,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,16,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,17,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,18,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,19,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,20,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,21,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,22,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,23,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,24,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,25,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,26,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,27,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,28,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,29,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,30,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,31,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,32,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,33,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,34,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,35,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,36,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,37,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,38,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,39,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,40,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,41,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,42,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,43,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,44,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,45,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,46,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,47,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,48,1
1,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,49,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,2,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,4,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,5,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,6,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,7,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,9,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,10,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,11,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,12,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,13,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,14,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,15,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,16,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,17,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,18,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,19,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,20,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,21,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,22,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,23,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,24,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,25,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,26,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,27,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,28,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,29,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,30,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,31,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,32,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,33,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,34,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,35,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,36,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,37,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,38,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,39,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,40,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,41,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,42,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,43,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,44,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,45,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,46,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,47,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,48,1
2,pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,49,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,1,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,3,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,4,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,5,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,6,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,7,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,11,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,12,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,14,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,15,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,18,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,19,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,20,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,21,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,22,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,23,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,24,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,25,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,26,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,27,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,28,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,29,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,30,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,31,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,32,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,33,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,34,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,35,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,36,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,37,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,38,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,39,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,40,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,41,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,42,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,43,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,44,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,45,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,46,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,47,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,48,1
3,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,49,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,0,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,4,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,5,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,6,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,7,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,13,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,14,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,15,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,16,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,17,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,18,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,19,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,20,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,21,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,22,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,23,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,24,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,25,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,26,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,27,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,28,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,29,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,30,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,31,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,32,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,33,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,34,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,35,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,36,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,37,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,38,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,39,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,40,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,41,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,42,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,43,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,44,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,45,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,46,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,47,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,48,1
4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,49,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,14,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,15,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,17,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,18,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,19,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,21,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,22,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,23,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,24,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,25,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,27,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,28,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,30,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,31,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,32,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,35,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,36,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,37,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,38,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,41,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,42,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,43,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,44,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,45,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,47,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,48,1
5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,49,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,3,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,4,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,5,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,6,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,7,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,9,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,10,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,12,1
6,pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,13,1
