benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,object,VLA-GSE: Boosting Parameter-Efficient Fine-Tuning in VLA with Generalized and Specialized Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,272,libero_object,libero_object_prev_sota,99.8,99.2,0.6,percent,496,499,496,499,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,4,0.6,0.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-InfoEntropy: A Training-Free Vision-Attention Information Entropy Approach for Vision-Language-Action Models Inference Acceleration and Success,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,274,libero_object,libero_object_prev_sota,87.6,86.6,1,percent,433,438,433,438,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,18,0.6,3.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VLA-JEPA: Enhancing Vision-Language-Action Model with Latent World Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,275,libero_object,libero_object_prev_sota,99.6,98.8,0.8,percent,494,498,494,498,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,Xiaomi-Robotics-0: An Open-Sourced Vision-Language-Action Model with Real-Time Execution,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,283,libero_object,libero_object_prev_sota,100,99.8,0.2,percent,499,500,499,500,0,0,python_round_nearest_even_matches_significance_cutoffs,1,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,One Token Per Frame: Reconsidering Visual Bandwidth in World Models for VLA Policy,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,285,libero_object,libero_object_prev_sota,99.6,98.8,0.8,percent,494,498,494,498,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,VAT: Vision Action Transformer by Unlocking Full Representation of ViT,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,295,libero_object,libero_object_prev_sota,99.4,98.8,0.6,percent,494,497,494,497,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,BlockVLA: Accelerating Autoregressive VLA via Block Diffusion Finetuning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,303,libero_object,libero_object_prev_sota,97.6,96.6,1,percent,483,488,483,488,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ALAM: Algebraically Consistent Latent Action Model for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,314,libero_object,libero_object_prev_sota,99.6,98.8,0.8,percent,494,498,494,498,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,5,0.6,1,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,object,ForgeVLA: Federated Vision-Language-Action Learning without Language Annotations,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,320,libero_object,libero_object_prev_sota,98.6,97.6,1,percent,488,493,488,493,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Depth Helps: Improving Pre-trained RGB-based Policy with Depth Information Injection,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,5,libero_goal,libero_goal_prev_sota,66.4,64.8,1.6,percent,324,332,324,332,0,0,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,30,0.6,6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Diffusion Transformer Policy,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,6,libero_goal,libero_goal_prev_sota,85.4,84.6,0.8,percent,423,427,423,427,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,20,0.6,4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MaIL: Improving Imitation Learning with Mamba,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,10,libero_goal,libero_goal_prev_sota,56.5,51.8,4.7,percent,259,282.5,259,282,0,0.5,python_round_nearest_even_matches_significance_cutoffs,23,10,50,1,0.05,1.644853627,3,36,0.6,7.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,TraceVLA: Visual Trace Prompting Enhances Spatial-Temporal Awareness for Generalist Robotic Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,18,libero_goal,libero_goal_prev_sota,75.1,70.4,4.7,percent,352,375.5,352,375,5.684341886e-14,0.5,python_round_nearest_even_matches_significance_cutoffs,23,10,50,1,0.05,1.644853627,3,28,0.6,5.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ActionSink: Toward Precise Robot Manipulation with Dynamic Integration of Action Flow,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,23,libero_goal,libero_goal_prev_sota,80,77.83,2.17,percent,389.15,400,389,400,0.15,0,python_round_nearest_even_matches_significance_cutoffs,11,10,50,1,0.05,1.644853627,3,24,0.6,4.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Atomic Action Slicing: Planner-Aligned Options for Generalist VLA Agents,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,25,libero_goal,libero_goal_prev_sota,95.3,94.2,1.1,percent,471,476.5,471,476,5.684341886e-14,0.5,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,12,0.6,2.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Balancing Signal and Variance: Adaptive Offline RL Post-Training for VLA Flow Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,28,libero_goal,libero_goal_prev_sota,94.9,94.4,0.5,percent,472,474.5,472,475,5.684341886e-14,-0.5,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,12,0.6,2.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Beyond Human Demonstrations: Diffusion-Based Reinforcement Learning to Generate Data for VLA Training,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,29,libero_goal,libero_goal_prev_sota,83.8,83.2,0.6,percent,416,419,416,419,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,21,0.6,4.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CoA-VLA: Improving Vision-Language-Action Models via Visual-Textual Chain-of-Affordance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,33,libero_goal,libero_goal_prev_sota,85.8,84.6,1.2,percent,423,429,423,429,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,20,0.6,4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,CoT-VLA: Visual Chain-of-Thought Reasoning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,38,libero_goal,libero_goal_prev_sota,87.6,84.6,3,percent,423,438,423,438,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,15,10,50,1,0.05,1.644853627,3,20,0.6,4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,D2E: Scaling Vision-Action Pretraining on Desktop Data for Transfer to Embodied AI,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,41,libero_goal,libero_goal_prev_sota,98.6,97.9,0.7,percent,489.5,493,490,493,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Decoupled Action Expert: Confining Task Knowledge to the Conditioning Pathway,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,42,libero_goal,libero_goal_prev_sota,82,78.3,3.7,percent,391.5,410,391,410,0.5,0,python_round_nearest_even_matches_significance_cutoffs,19,10,50,1,0.05,1.644853627,3,24,0.6,4.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DeepThinkVLA: Enhancing Reasoning Capability of Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,43,libero_goal,libero_goal_prev_sota,96.4,95.8,0.6,percent,479,482,479,482,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Dejavu: Towards Experience Feedback Learning for Embodied Intelligence,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,44,libero_goal,libero_goal_prev_sota,97.6,96.6,1,percent,483,488,483,488,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DiG-Flow: Discrepancy-Guided Flow Matching for Robust VLA Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,46,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Discrete Diffusion VLA: Bringing Discrete Diffusion to Action Decoding in Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,47,libero_goal,libero_goal_prev_sota,97.4,96.2,1.2,percent,481,487,481,487,5.684341886e-14,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,dVLA: Diffusion Vision-Language-Action Model with Multimodal Chain-of-Thought,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,52,libero_goal,libero_goal_prev_sota,98.2,97.4,0.8,percent,487,491,487,491,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,8,0.6,1.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Evo-1: Lightweight Vision-Language-Action Model with Preserved Semantic Alignment,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,57,libero_goal,libero_goal_prev_sota,96.3,95.8,0.5,percent,479,481.5,479,482,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,FASTer: Toward Efficient Autoregressive Vision Language Action Modeling via Neural Action Tokenization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,62,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,GeoAware-VLA: Implicit Geometry Aware Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,68,libero_goal,libero_goal_prev_sota,99,98,1,percent,490,495,490,495,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,HiMoE-VLA: Hierarchical Mixture-of-Experts for Generalist Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,73,libero_goal,libero_goal_prev_sota,98.6,97.9,0.7,percent,489.5,493,490,493,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Interactive Post-Training for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,79,libero_goal,libero_goal_prev_sota,99,97.9,1.1,percent,489.5,495,490,495,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,LatBot: Distilling Universal Latent Actions for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,83,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,MemoryVLA: Perceptual-Cognitive Memory in Vision-Language-Action Models for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,93,libero_goal,libero_goal_prev_sota,96.4,95.8,0.6,percent,479,482,479,482,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Reinforcement Fine-Tuning of Flow-Matching Policies for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,101,libero_goal,libero_goal_prev_sota,89.4,88.6,0.8,percent,443,447,443,447,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,17,0.6,3.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Spatial Forcing: Implicit Spatial Representation Alignment for Vision-language-action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,116,libero_goal,libero_goal_prev_sota,98.8,98.2,0.6,percent,491,494,491,494,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,6,0.6,1.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"Think Twice, Act Once: Token-Aware Compression and Action Reuse for Efficient Inference in Vision-Language-Action Models",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,124,libero_goal,libero_goal_prev_sota,78.8,75.4,3.4,percent,377,394,377,394,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,17,10,50,1,0.05,1.644853627,3,25,0.6,5,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-Cache: Efficient Vision-Language-Action Manipulation via Adaptive Token Caching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,134,libero_goal,libero_goal_prev_sota,98.3,97.6,0.7,percent,488,491.5,488,492,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-RFT: Vision-Language-Action Reinforcement Fine-tuning with Verified Rewards in World Simulators,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,136,libero_goal,libero_goal_prev_sota,95.4,93.8,1.6,percent,469,477,469,477,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,12,0.6,2.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,"Act, Think or Abstain: Complexity-Aware Adaptive Inference for Vision-Language-Action Models",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,147,libero_goal,libero_goal_prev_sota,86.67,83.33,3.34,percent,416.65,433.35,417,433,-0.35,0.35,python_round_nearest_even_matches_significance_cutoffs,16,10,50,1,0.05,1.644853627,3,21,0.6,4.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Action Draft and Verify: A Self-Verifying Framework for Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,148,libero_goal,libero_goal_prev_sota,98.2,96.6,1.6,percent,483,491,483,491,0,0,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ActionCodec: What Makes for Good Action Tokenizers,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,149,libero_goal,libero_goal_prev_sota,97.6,96.2,1.4,percent,481,488,481,488,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,7,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ATA: Bridging Implicit Reasoning with Attention-Guided and Action-Guided Inference for Vision-Language Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,154,libero_goal,libero_goal_prev_sota,90.8,89,1.8,percent,445,454,445,454,0,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,17,0.6,3.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,AtomVLA: Scalable Post-Training for Robotic Manipulation via Predictive Latent World Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,156,libero_goal,libero_goal_prev_sota,97.6,95.8,1.8,percent,479,488,479,488,0,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Beyond Dense Futures: World Models as Structured Planners for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,159,libero_goal,libero_goal_prev_sota,93.4,91.6,1.8,percent,458,467,458,467,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,14,0.6,2.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,DiT4DiT: Jointly Modeling Video Dynamics and Actions for Generalizable Robot Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,176,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Fast-ThinkAct: Efficient Vision-Language-Action Reasoning via Verbalizable Latent Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,183,libero_goal,libero_goal_prev_sota,90.2,87.6,2.6,percent,438,451,438,451,-5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,13,10,50,1,0.05,1.644853627,3,18,0.6,3.6,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,GST-VLA: Structured Gaussian Spatial Tokens for 3D Depth-Aware Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,191,libero_goal,libero_goal_prev_sota,97.1,95.1,2,percent,475.5,485.5,476,486,-0.5,-0.5,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,11,0.6,2.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,HeiSD: Hybrid Speculative Decoding for Embodied Vision-Language-Action Models with Kinematic Awareness,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,192,libero_goal,libero_goal_prev_sota,73,71,2,percent,355,365,355,365,0,0,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,27,0.6,5.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Joint-Aligned Latent Action: Towards Scalable VLA Pretraining in the Wild,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,197,libero_goal,libero_goal_prev_sota,97.4,95.8,1.6,percent,479,487,479,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Pri4R: Learning World Dynamics for Vision-Language-Action Models with Privileged 4D Representation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,224,libero_goal,libero_goal_prev_sota,98.1,96.4,1.7,percent,482,490.5,482,490,5.684341886e-14,0.5,python_round_nearest_even_matches_significance_cutoffs,8,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Privileged Foresight Distillation: Zero-Cost Future Correction for World Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,225,libero_goal,libero_goal_prev_sota,99.2,98,1.2,percent,490,496,490,496,0,0,python_round_nearest_even_matches_significance_cutoffs,6,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ProgressVLA: Progress-Guided Diffusion Policy for Vision-Language Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,226,libero_goal,libero_goal_prev_sota,87.2,85.4,1.8,percent,427,436,427,436,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,9,10,50,1,0.05,1.644853627,3,19,0.6,3.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,ReViP: Mitigating False Completion in Vision-Language-Action Models with Vision-Proprioception Rebalance,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,235,libero_goal,libero_goal_prev_sota,96.6,95.8,0.8,percent,479,483,479,483,0,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,10,0.6,2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,SimVLA: A Simple VLA Baseline for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,247,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,SmoothVLA: Aligning Vision-Language-Action Models with Physical Constraints via Intrinsic Smoothness Optimization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,248,libero_goal,libero_goal_prev_sota,84,82.9,1.1,percent,414.5,420,415,420,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,21,0.6,4.2,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Speedup Patch: Learning a Plug-and-Play Policy to Accelerate Embodied Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,250,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,StreamVLA: Breaking the Reason-Act Cycle via Completion-State Gating,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,256,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Test-Time Perturbation Learning with Delayed Feedback for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,259,libero_goal,libero_goal_prev_sota,86,85,1,percent,425,430,425,430,0,0,python_round_nearest_even_matches_significance_cutoffs,5,10,50,1,0.05,1.644853627,3,19,0.6,3.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Thinking in Text and Images: Interleaved Vision--Language Reasoning Traces for Long-Horizon Robot Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,261,libero_goal,libero_goal_prev_sota,97,96.2,0.8,percent,481,485,481,485,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,4,10,50,1,0.05,1.644853627,3,9,0.6,1.8,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,Towards Practical World Model-based Reinforcement Learning for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,263,libero_goal,libero_goal_prev_sota,92.8,90.8,2,percent,454,464,454,464,-5.684341886e-14,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,10,10,50,1,0.05,1.644853627,3,15,0.6,3,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,VLA-InfoEntropy: A Training-Free Vision-Attention Information Entropy Approach for Vision-Language-Action Models Inference Acceleration and Success,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,274,libero_goal,libero_goal_prev_sota,79.4,76.4,3,percent,382,397,382,397,0,0,python_round_nearest_even_matches_significance_cutoffs,15,10,50,1,0.05,1.644853627,3,25,0.6,5,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,goal,World-Value-Action Model: Implicit Planning for Vision-Language-Action Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,280,libero_goal,libero_goal_prev_sota,98.6,98,0.6,percent,490,493,490,493,0,0,python_round_nearest_even_matches_significance_cutoffs,3,10,50,1,0.05,1.644853627,3,7,0.6,1.4,indeterminate,Per-suite binary success rate over 10 tasks x 50 official trials.
