benchmark,track,paper_name,source_csv,source_line,current_column,previous_sota_column,current_score,previous_sota_score,reported_delta,score_unit,previous_sota_scaled_count,current_scaled_count,previous_sota_count,current_count,previous_sota_rounding_residual,current_rounding_residual,count_rounding_method,count_delta,T,S,R,alpha,z_critical,necessary_count_delta,sufficient_count_delta,necessary_score_delta,sufficient_score_delta,category,notes
LIBERO,spatial,DeepThinkVLA: Enhancing Reasoning Capability of Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,43,libero_spatial,libero_spatial_prev_sota,96.6,96.8,-0.2,percent,484,483,484,483,0,0,python_round_nearest_even_matches_significance_cutoffs,-1,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,DepthVLA: Enhancing Vision-Language-Action Models with Depth-Aware Spatial Reasoning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,45,libero_spatial,libero_spatial_prev_sota,96.4,97.5,-1.1,percent,487.5,482,488,482,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-6,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Don't Run with Scissors: Pruning Breaks VLA Models but They Can Be Recovered,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,50,libero_spatial,libero_spatial_prev_sota,60.2,88.4,-28.2,percent,442,301,442,301,0,0,python_round_nearest_even_matches_significance_cutoffs,-141,10,50,1,0.05,1.644853627,3,17,0.6,3.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Dream-VL & Dream-VLA: Open Vision-Language and Vision-Language-Action Models with Diffusion Language Model Backbone,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,51,libero_spatial,libero_spatial_prev_sota,97.6,97.6,0,percent,488,488,488,488,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,"End-to-end Listen, Look, Speak and Act",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,55,libero_spatial,libero_spatial_prev_sota,90.8,96.4,-5.6,percent,482,454,482,454,5.684341886e-14,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-28,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Evo-1: Lightweight Vision-Language-Action Model with Preserved Semantic Alignment,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,57,libero_spatial,libero_spatial_prev_sota,92.7,96.8,-4.1,percent,484,463.5,484,464,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,-20,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,EVOLVE-VLA: Test-Time Training from Environment Feedback for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,58,libero_spatial,libero_spatial_prev_sota,95.4,96.8,-1.4,percent,484,477,484,477,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-7,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,ExpReS-VLA: Specializing Vision-Language-Action Models Through Experience Replay and Retrieval,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,59,libero_spatial,libero_spatial_prev_sota,93.1,95.2,-2.1,percent,476,465.5,476,465,5.684341886e-14,0.5,python_round_nearest_even_matches_significance_cutoffs,-11,10,50,1,0.05,1.644853627,3,11,0.6,2.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,FASTer: Toward Efficient Autoregressive Vision Language Action Modeling via Neural Action Tokenization,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,62,libero_spatial,libero_spatial_prev_sota,98,98.8,-0.8,percent,494,490,494,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,FLOWER: Democratizing Generalist Robot Policies with Efficient Vision-Language-Action Flow Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,64,libero_spatial,libero_spatial_prev_sota,97.5,98,-0.5,percent,490,487.5,490,488,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,From Grounding to Manipulation: Case Studies of Foundation Model Integration in Embodied Robotic Systems,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,67,libero_spatial,libero_spatial_prev_sota,92.2,96.8,-4.6,percent,484,461,484,461,0,0,python_round_nearest_even_matches_significance_cutoffs,-23,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,GeoAware-VLA: Implicit Geometry Aware Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,68,libero_spatial,libero_spatial_prev_sota,95,98,-3,percent,490,475,490,475,0,0,python_round_nearest_even_matches_significance_cutoffs,-15,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,How Do VLAs Effectively Inherit from VLMs?,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,74,libero_spatial,libero_spatial_prev_sota,82,97,-15,percent,485,410,485,410,0,0,python_round_nearest_even_matches_significance_cutoffs,-75,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Hybrid Training for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,75,libero_spatial,libero_spatial_prev_sota,94,96.4,-2.4,percent,482,470,482,470,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-12,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,InternVLA-M1: A Spatially Guided Vision-Language-Action Framework for Generalist Robot Policy,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,80,libero_spatial,libero_spatial_prev_sota,98,98,0,percent,490,490,490,490,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,MergeVLA: Cross-Skill Model Merging Toward a Generalist Vision-Language-Action Agent,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,94,libero_spatial,libero_spatial_prev_sota,94.8,99.6,-4.8,percent,498,474,498,474,0,0,python_round_nearest_even_matches_significance_cutoffs,-24,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,MetaVLA: Unified Meta Co-training For Efficient Embodied Adaption,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,95,libero_spatial,libero_spatial_prev_sota,89.9,98.8,-8.9,percent,494,449.5,494,450,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,-44,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Mixture of Horizons in Action Chunking,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,96,libero_spatial,libero_spatial_prev_sota,98.8,99.4,-0.6,percent,497,494,497,494,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-3,10,50,1,0.05,1.644853627,3,3,0.6,0.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Multimodal Reinforcement Learning with Adaptive Verifier for AI Agents,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,97,libero_spatial,libero_spatial_prev_sota,91.2,93.6,-2.4,percent,468,456,468,456,0,0,python_round_nearest_even_matches_significance_cutoffs,-12,10,50,1,0.05,1.644853627,3,12,0.6,2.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Reflection-Based Task Adaptation for Self-Improving VLA,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,100,libero_spatial,libero_spatial_prev_sota,92,96.4,-4.4,percent,482,460,482,460,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-22,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Robotic VLA Benefits from Joint Learning with Motion Image Diffusion,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,108,libero_spatial,libero_spatial_prev_sota,98.4,98.8,-0.4,percent,494,492,494,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Saliency-Aware Quantized Imitation Learning for Efficient Robotic Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,110,libero_spatial,libero_spatial_prev_sota,83.9,84,-0.1,percent,420,419.5,420,420,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,20,0.6,4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,SmolVLA: A Vision-Language-Action Model for Affordable and Efficient Robotics,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,114,libero_spatial,libero_spatial_prev_sota,90,90,0,percent,450,450,450,450,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,16,0.6,3.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,SpecPrune-VLA: Accelerating Vision-Language-Action Models via Action-Aware Self-Speculative Pruning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,119,libero_spatial,libero_spatial_prev_sota,97.4,99,-1.6,percent,495,487,495,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-8,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,"Think Twice, Act Once: Token-Aware Compression and Action Reuse for Efficient Inference in Vision-Language-Action Models",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,124,libero_spatial,libero_spatial_prev_sota,82.6,84.2,-1.6,percent,421,413,421,413,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-8,10,50,1,0.05,1.644853627,3,20,0.6,4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Unified Diffusion VLA: Vision-Language-Action Model via Joint Discrete Denoising Diffusion Process,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,126,libero_spatial,libero_spatial_prev_sota,94.1,97.5,-3.4,percent,487.5,470.5,488,470,-0.5,0.5,python_round_nearest_even_matches_significance_cutoffs,-18,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Unified Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,128,libero_spatial,libero_spatial_prev_sota,95.4,96.4,-1,percent,482,477,482,477,5.684341886e-14,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Verifier-free Test-Time Sampling for Vision Language Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,130,libero_spatial,libero_spatial_prev_sota,97.2,97.4,-0.2,percent,487,486,487,486,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-1,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,VLA-0: Building State-of-the-Art VLAs with Zero Modification,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,133,libero_spatial,libero_spatial_prev_sota,97,98,-1,percent,490,485,490,485,0,0,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,VLA-RL: Towards Masterful and General Robotic Manipulation with Scalable Reinforcement Learning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,137,libero_spatial,libero_spatial_prev_sota,90.2,96.4,-6.2,percent,482,451,482,451,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-31,10,50,1,0.05,1.644853627,3,9,0.6,1.8,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,WorldVLA: Towards Autoregressive Action World Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,141,libero_spatial,libero_spatial_prev_sota,87.6,96.9,-9.3,percent,484.5,438,485,438,-0.5,-5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-47,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,X-VLA: Soft-Prompted Transformer as Scalable Cross-Embodiment Vision-Language-Action Model,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,142,libero_spatial,libero_spatial_prev_sota,98.2,98.4,-0.2,percent,492,491,492,491,5.684341886e-14,0,python_round_nearest_even_matches_significance_cutoffs,-1,10,50,1,0.05,1.644853627,3,6,0.6,1.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,"A1: A Fully Transparent Open-Source, Adaptive and Efficient Truncated Vision-Language-Action Model",leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,144,libero_spatial,libero_spatial_prev_sota,97.4,98.8,-1.4,percent,494,487,494,487,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-7,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,ACoT-VLA: Action Chain-of-Thought for Vision-Language-Action Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,146,libero_spatial,libero_spatial_prev_sota,98.6,98.8,-0.2,percent,494,493,494,493,0,0,python_round_nearest_even_matches_significance_cutoffs,-1,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,AtomicVLA: Unlocking the Potential of Atomic Skill Learning in Robots,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,155,libero_spatial,libero_spatial_prev_sota,98.8,98.8,0,percent,494,494,494,494,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,AtomVLA: Scalable Post-Training for Robotic Manipulation via Predictive Latent World Models,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,156,libero_spatial,libero_spatial_prev_sota,96.4,97.3,-0.9,percent,486.5,482,486,482,0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Beyond Dense Futures: World Models as Structured Planners for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,159,libero_spatial,libero_spatial_prev_sota,95.4,97.5,-2.1,percent,487.5,477,488,477,-0.5,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-11,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,CF-VLA: Efficient Coarse-to-Fine Action Generation for Vision-Language-Action Policies,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,161,libero_spatial,libero_spatial_prev_sota,98,98.8,-0.8,percent,494,490,494,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Chain of World: World Model Thinking in Latent Motion,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,162,libero_spatial,libero_spatial_prev_sota,97.2,97.5,-0.3,percent,487.5,486,488,486,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,CLaD: Planning with Grounded Foresight via Cross-Modal Latent Dynamics,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,164,libero_spatial,libero_spatial_prev_sota,97.3,98.2,-0.9,percent,491,486.5,491,486,0,0.5,python_round_nearest_even_matches_significance_cutoffs,-5,10,50,1,0.05,1.644853627,3,6,0.6,1.2,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Conservative Offline Robot Policy Learning via Posterior-Transition Reweighting,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,166,libero_spatial,libero_spatial_prev_sota,98,98.8,-0.8,percent,494,490,494,490,0,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,ConsisVLA-4D: Advancing Spatiotemporal Consistency in Efficient 3D-Perception and 4D-Reasoning for Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,167,libero_spatial,libero_spatial_prev_sota,98.8,98.8,0,percent,494,494,494,494,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,CORAL: Scalable Multi-Task Robot Learning via LoRA Experts,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,168,libero_spatial,libero_spatial_prev_sota,99.6,99.6,0,percent,498,498,498,498,0,0,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,unknown,unknown,unknown,unknown,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,CorridorVLA: Explicit Spatial Constraints for Generative Action Heads via Sparse Anchors,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,169,libero_spatial,libero_spatial_prev_sota,92,98,-6,percent,490,460,490,460,0,0,python_round_nearest_even_matches_significance_cutoffs,-30,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Cosmos Policy: Fine-Tuning Video Models for Visuomotor Control and Planning,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,170,libero_spatial,libero_spatial_prev_sota,98.1,98.8,-0.7,percent,494,490.5,494,490,0,0.5,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,COT-FM: Cluster-wise Optimal Transport Flow Matching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,171,libero_spatial,libero_spatial_prev_sota,96.1,97.1,-1,percent,485.5,480.5,486,480,-0.5,0.5,python_round_nearest_even_matches_significance_cutoffs,-6,10,50,1,0.05,1.644853627,3,8,0.6,1.6,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,DepthCache: Depth-Guided Training-Free Visual Token Merging for Vision-Language-Action Model Inference,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,173,libero_spatial,libero_spatial_prev_sota,98.9,99,-0.1,percent,495,494.5,495,495,0,-0.5,python_round_nearest_even_matches_significance_cutoffs,0,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,Device-Conditioned Neural Architecture Search for Efficient Robotic Manipulation,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,174,libero_spatial,libero_spatial_prev_sota,97.2,97.6,-0.4,percent,488,486,488,486,0,0,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,DFM-VLA: Iterative Action Refinement for Robot Manipulation via Discrete Flow Matching,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,175,libero_spatial,libero_spatial_prev_sota,96.8,97.5,-0.7,percent,487.5,484,488,484,-0.5,0,python_round_nearest_even_matches_significance_cutoffs,-4,10,50,1,0.05,1.644853627,3,7,0.6,1.4,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
LIBERO,spatial,DiT4DiT: Jointly Modeling Video Dynamics and Actions for Generalizable Robot Control,leaderboards/stat_significance_sam_export_20260522T233929/sam_libero_official_prev_sota.csv,176,libero_spatial,libero_spatial_prev_sota,98.4,98.8,-0.4,percent,494,492,494,492,0,5.684341886e-14,python_round_nearest_even_matches_significance_cutoffs,-2,10,50,1,0.05,1.644853627,3,5,0.6,1,no_improvement,Per-suite binary success rate over 10 tasks x 50 official trials.
